dict_items([('node', 'sta2-wlan0'), ('timestamp', 'Sun Nov 21 17:47:01 2021'), ('position', (7.97, 41.64, 0.0)), ('rssi', -61.0)])
dict_items([('node', 'sta2-wlan0'), ('timestamp', 'Sun Nov 21 17:47:02 2021'), ('position', (8.94, 42.22, 0.0)), ('rssi', -61.0)])
dict_items([('node', 'sta2-wlan0'), ('timestamp', 'Sun Nov 21 17:47:03 2021'), ('position', (9.92, 42.8, 0.0)), ('rssi', -61.0)])
dict_items([('node', 'sta2-wlan0'), ('timestamp', 'Sun Nov 21 17:47:04 2021'), ('position', (10.9, 43.39, 0.0)), ('rssi', -61.0)])
dict_items([('node', 'sta2-wlan0'), ('timestamp', 'Sun Nov 21 17:47:05 2021'), ('position', (11.87, 43.97, 0.0)), ('rssi', -62.0)])
dict_items([('node', 'sta2-wlan0'), ('timestamp', 'Sun Nov 21 17:47:06 2021'), ('position', (12.12, 44.59, 0.0)), ('rssi', -62.0)])
dict_items([('node', 'sta2-wlan0'), ('timestamp', 'Sun Nov 21 17:47:07 2021'), ('position', (11.73, 45.32, 0.0)), ('rssi', -63.0)])
dict_items([('node', 'sta2-wlan0'), ('timestamp', 'Sun Nov 21 17:47:08 2021'), ('position', (11.33, 46.04, 0.0)), ('rssi', -64.0)])
dict_items([('node', 'sta2-wlan0'), ('timestamp', 'Sun Nov 21 17:47:09 2021'), ('position', (10.94, 46.76, 0.0)), ('rssi', -65.0)])
dict_items([('node', 'sta2-wlan0'), ('timestamp', 'Sun Nov 21 17:47:10 2021'), ('position', (10.55, 47.48, 0.0)), ('rssi', -66.0)])
dict_items([('node', 'sta2-wlan0'), ('timestamp', 'Sun Nov 21 17:47:11 2021'), ('position', (10.16, 48.21, 0.0)), ('rssi', -66.0)])
